user_id,event_type,product_id,price,timestamp
990.0,purchase,205,144.1,2036
19.0,purchase,82,476.27,2037
804.0,click,482,471.64,2038
745.0,click,482,2951.213177335824,2039
455.0,view,262,215.73,2040
406.0,view,299,225.41,2041
117.0,purchase,293,272.58,2042
923.0,purchase,365,5848.875924347656,2043
351.0,purchase,416,311.53,2044
888.0,click,285,322.94,2045
249.0,view,495,302.49,2046
771.0,purchase,221,70.2,2047
897.0,view,113,476.12,2048
916.0,click,481,250.99,2049
408.0,purchase,328,90.79,2050
827.0,click,215,174.74,2051
520.0,click,482,,2052
452.0,view,417,263.48,2053
404.0,purchase,51,,2054
952.0,purchase,167,386.65,2055
865.0,click,250,,2056
378.0,view,340,327.38,2057
918.0,view,86,302.03,2058
517.0,unknown_event,228,237.32,2059
913.0,purchase,476,80.26,2060
94.0,click,374,47.25,2061
871.0,view,453,396.83,2062
125.0,view,473,336.72,2063
5.0,purchase,302,99.78,2064
457.0,view,49,166.83,2065
978.0,view,199,499.29,2066
893.0,click,402,447.21,2067
752.0,view,272,173.54,2068
64.0,view,57,-142.52,2069
508.0,purchase,159,178.68,2070
776.0,click,338,39.63,2071
824.0,view,427,426.61,2072
390.0,view,408,395.33,2073
229.0,view,443,474.45,2074
472.0,view,352,405.99,2075
85.0,purchase,108,262.1,2076
799.0,view,80,430.05,2077
813.0,purchase,159,371.01,2078
667.0,view,454,123.99,2079
20.0,click,243,272.78,2080
435.0,click,170,189.42,2081
406.0,click,134,10.48,2082
456.0,purchase,99,405.33,2083
710.0,click,55,3740.238147767651,2084
742.0,click,161,479.75,2085
,click,186,156.63,2086
510.0,view,317,439.27,2087
778.0,purchase,154,248.67,2088
616.0,purchase,198,486.64,2089
946.0,click,159,179.69,2090
587.0,click,351,457.84,2091
758.0,click,98,247.17,2092
27.0,click,38,313.92,2093
895.0,view,110,143.45,2094
548.0,view,472,414.98,2095
224.0,view,276,69.18,2096
878.0,purchase,195,70.38,2097
298.0,click,291,453.71,2098
449.0,click,74,134.1,2099
113.0,click,241,388.13,2100
605.0,click,222,160.69,2101
607.0,click,30,264.52,2102
715.0,purchase,305,31.21,2103
977.0,click,165,378.8,2104
961.0,purchase,299,43.49,2105
135.0,view,407,324.72,2106
817.0,click,467,,2107
428.0,purchase,56,-20.11,2108
2.0,click,119,,2109
781.0,purchase,325,434.21,2110
779.0,purchase,210,202.0,2111
,view,92,438.68,2112
630.0,click,279,54.13,2113
571.0,unknown_event,10,43.97,2114
150.0,purchase,16,,2115
399.0,view,317,367.82,2116
672.0,view,399,56.51,2117
340.0,view,144,471.69,2118
14.0,purchase,412,226.34,2119
975.0,view,143,78.32,2120
896.0,purchase,488,301.95,2121
70.0,purchase,49,249.07,2122
895.0,purchase,320,127.49,2123
844.0,purchase,210,21.28,2124
754.0,view,498,15.54,2125
842.0,view,141,246.27,2126
482.0,click,77,159.04,2127
,view,419,145.97,2128
8.0,view,129,372.64,2129
265.0,purchase,210,470.03,2130
837.0,click,246,-120.7,2131
930.0,purchase,200,476.18,2132
866.0,click,201,146.37,2133
432.0,click,109,277.09,2134
844.0,click,301,40.03,2135
37.0,purchase,450,380.62,2136
381.0,click,68,449.42,2137
650.0,click,185,351.87,2138
,purchase,344,445.39,2139
395.0,purchase,50,6.09,2140
550.0,view,337,332.26,2141
748.0,purchase,52,417.62,2142
41.0,view,269,454.8,2143
308.0,view,356,365.83,2144
986.0,view,243,371.27,2145
196.0,view,119,23.57,2146
824.0,view,480,397.79,2147
828.0,purchase,127,300.88,2148
110.0,view,397,279.09,2149
35.0,click,141,,2150
195.0,click,339,100.68,2151
830.0,click,459,,2152
658.0,view,261,321.78,2153
251.0,view,218,160.45,2154
122.0,view,336,231.02,2155
890.0,view,305,484.1,2156
,purchase,94,147.49,2157
461.0,purchase,411,,2158
77.0,view,345,442.58,2159
739.0,purchase,166,41.47,2160
992.0,view,127,88.78,2161
244.0,view,239,113.97,2162
,view,241,5.07,2163
442.0,purchase,412,104.56,2164
488.0,click,294,9700.857466820717,2165
31.0,view,322,136.64,2166
460.0,click,105,40.62,2167
584.0,view,20,151.14,2168
140.0,view,393,,2169
14.0,view,244,,2170
327.0,purchase,483,214.05,2171
332.0,purchase,448,84.33,2172
396.0,click,190,8.43,2173
115.0,purchase,459,242.06,2174
5.0,view,2,85.89,2175
,click,74,121.89,2176
103.0,view,120,182.33,2177
523.0,click,491,466.68,2178
283.0,click,283,290.46,2179
956.0,click,133,,2180
,view,314,26.22,2181
380.0,purchase,233,144.73,2182
338.0,click,470,286.17,2183
243.0,purchase,140,,2184
317.0,click,217,151.42,2185
529.0,click,309,439.36,2186
877.0,purchase,143,298.49,2187
557.0,view,232,444.46,2188
446.0,purchase,273,454.78,2189
604.0,purchase,5,481.5,2190
263.0,purchase,343,78.82,2191
351.0,click,410,324.61,2192
143.0,view,7,297.62,2193
643.0,purchase,196,467.59,2194
202.0,view,28,118.03,2195
703.0,click,220,335.89,2196
130.0,purchase,288,-212.42,2197
989.0,purchase,285,395.75,2198
,click,224,154.13,2199
545.0,click,174,47.44,2200
957.0,purchase,224,,2201
114.0,click,441,386.04,2202
14.0,view,129,115.23,2203
167.0,view,481,260.04,2204
552.0,purchase,156,51.83,2205
83.0,view,374,398.77,2206
860.0,click,463,113.27,2207
175.0,view,489,187.91,2208
328.0,view,153,420.76,2209
934.0,view,328,109.18,2210
423.0,view,98,321.07,2211
680.0,purchase,12,401.74,2212
695.0,click,337,200.89,2213
767.0,click,364,415.67,2214
256.0,click,377,217.2,2215
578.0,click,168,148.98,2216
651.0,view,248,389.13,2217
153.0,click,25,459.6,2218
841.0,click,407,357.94,2219
261.0,purchase,444,169.93,2220
957.0,click,52,164.42,2221
415.0,click,312,256.5,2222
418.0,purchase,392,165.06,2223
580.0,click,483,81.71,2224
52.0,click,338,93.52,2225
496.0,purchase,65,11.88,2226
634.0,view,485,87.66,2227
997.0,purchase,357,101.32,2228
766.0,view,123,,2229
758.0,click,134,200.06,2230
454.0,purchase,435,42.34,2231
932.0,purchase,150,41.61,2232
659.0,click,310,447.0,2233
871.0,click,94,200.66,2234
169.0,purchase,255,383.8,2235
773.0,purchase,476,321.45,2236
764.0,click,133,228.55,2237
687.0,purchase,27,76.47,2238
492.0,click,136,487.4,2239
185.0,view,179,414.3,2240
362.0,unknown_event,490,273.0,2241
959.0,purchase,287,209.9,2242
10.0,click,230,7.44,2243
111.0,view,442,-457.07,2244
882.0,view,462,456.11,2245
280.0,view,292,4112.320371056687,2246
813.0,view,143,13.87,2247
879.0,click,73,317.99,2248
160.0,click,364,4186.2921828041,2249
83.0,click,146,236.5,2250
633.0,view,15,6.18,2251
191.0,purchase,233,357.55,2252
992.0,view,359,394.27,2253
629.0,click,354,141.96,2254
580.0,click,120,169.16,2255
451.0,click,42,286.84,2256
434.0,view,166,112.39,2257
259.0,purchase,377,253.45,2258
722.0,click,491,470.58,2259
589.0,view,218,337.7,2260
467.0,purchase,464,153.78,2261
196.0,view,421,417.03,2262
89.0,view,93,230.26,2263
607.0,view,311,327.28,2264
972.0,view,218,453.06,2265
382.0,view,206,393.36,2266
635.0,purchase,46,335.97,2267
361.0,view,339,272.28,2268
222.0,click,428,36.32,2269
783.0,purchase,183,293.03,2270
747.0,purchase,402,228.22,2271
860.0,purchase,364,90.06,2272
445.0,click,62,85.89,2273
57.0,purchase,422,312.16,2274
462.0,purchase,401,345.15,2275
840.0,click,108,277.46,2276
225.0,view,347,349.89,2277
,view,473,322.72,2278
382.0,purchase,209,401.49,2279
322.0,purchase,280,454.36,2280
20.0,view,320,350.88,2281
152.0,view,277,28.81,2282
62.0,view,369,219.54,2283
577.0,view,207,20.1,2284
167.0,purchase,371,294.52,2285
834.0,view,479,273.3,2286
756.0,purchase,123,50.87,2287
888.0,purchase,441,25.77,2288
233.0,purchase,430,360.04,2289
252.0,click,22,102.84,2290
296.0,view,145,427.14,2291
504.0,purchase,282,481.84,2292
546.0,view,332,4623.123516607858,2293
940.0,view,126,14.68,2294
847.0,click,248,139.01,2295
174.0,click,495,234.01,2296
720.0,purchase,110,45.38,2297
240.0,purchase,370,136.65,2298
82.0,click,289,135.27,2299
727.0,purchase,290,199.1,2300
614.0,view,359,-411.76,2301
185.0,view,148,162.51,2302
446.0,view,473,,2303
393.0,view,418,366.01,2304
423.0,purchase,362,366.0,2305
177.0,purchase,13,226.2,2306
785.0,view,452,109.52,2307
,view,68,246.25,2308
647.0,purchase,229,421.54,2309
637.0,purchase,383,90.53,2310
60.0,click,87,190.59,2311
760.0,purchase,207,432.79,2312
857.0,click,343,430.74,2313
153.0,purchase,291,195.99,2314
640.0,purchase,152,217.78,2315
889.0,view,195,48.56,2316
276.0,view,441,174.2,2317
569.0,view,204,378.88,2318
292.0,purchase,139,364.49,2319
2.0,purchase,463,143.22,2320
656.0,purchase,141,178.73,2321
409.0,purchase,177,49.62,2322
570.0,view,269,113.84,2323
400.0,click,462,451.71,2324
333.0,click,214,5895.104454045827,2325
103.0,click,360,402.92,2326
259.0,view,410,320.7,2327
97.0,unknown_event,157,310.86,2328
598.0,purchase,477,346.58,2329
716.0,view,83,20.71,2330
649.0,view,141,60.63,2331
126.0,purchase,76,266.95,2332
798.0,view,109,202.67,2333
906.0,view,379,270.63,2334
432.0,view,367,81.74,2335
646.0,purchase,464,19.54,2336
206.0,click,220,,2337
905.0,purchase,344,139.93,2338
158.0,view,209,305.91,2339
547.0,view,195,89.8,2340
753.0,click,436,213.96,2341
159.0,purchase,343,342.34,2342
448.0,click,176,77.02,2343
308.0,purchase,70,298.55,2344
718.0,purchase,262,7383.533140538265,2345
149.0,purchase,192,366.35,2346
40.0,purchase,487,75.26,2347
730.0,click,419,346.43,2348
176.0,click,107,297.87,2349
852.0,view,308,15.94,2350
384.0,purchase,427,260.0,2351
953.0,purchase,108,455.5,2352
944.0,view,352,483.97,2353
21.0,click,41,384.7,2354
653.0,view,46,155.47,2355
,click,338,499.97,2356
697.0,purchase,292,181.37,2357
446.0,unknown_event,257,480.85,2358
854.0,click,213,492.26,2359
260.0,click,421,334.11,2360
206.0,click,260,285.17,2361
932.0,purchase,125,27.55,2362
996.0,view,411,435.5,2363
899.0,view,304,,2364
497.0,view,6,280.4,2365
294.0,click,332,15.98,2366
507.0,click,372,16.61,2367
322.0,purchase,333,328.71,2368
250.0,view,195,234.74,2369
89.0,view,72,50.19,2370
764.0,view,374,250.58,2371
,click,381,253.58,2372
823.0,view,76,383.67,2373
,view,451,255.13,2374
419.0,view,445,,2375
636.0,view,144,30.99,2376
906.0,view,318,258.57,2377
824.0,click,199,330.52,2378
336.0,click,111,465.34,2379
947.0,view,174,255.91,2380
328.0,view,239,406.16,2381
871.0,view,270,242.22,2382
21.0,click,391,201.84,2383
431.0,purchase,7,48.37,2384
711.0,click,478,433.0,2385
210.0,click,483,334.42,2386
49.0,click,92,34.55,2387
398.0,view,143,,2388
791.0,click,204,109.54,2389
887.0,purchase,136,301.43,2390
461.0,purchase,238,357.86,2391
770.0,click,224,440.17,2392
79.0,view,317,209.18,2393
867.0,view,93,421.62,2394
846.0,view,275,476.14,2395
,click,483,250.59,2396
346.0,purchase,73,471.27,2397
422.0,click,401,226.58,2398
382.0,purchase,100,216.2,2399
992.0,click,365,,2400
567.0,view,411,17.64,2401
715.0,purchase,123,445.45,2402
672.0,click,297,328.14,2403
971.0,click,40,54.38,2404
162.0,click,3,165.3,2405
361.0,click,158,284.42,2406
775.0,click,26,91.63,2407
47.0,click,110,221.23,2408
392.0,view,416,334.75,2409
857.0,view,37,183.88,2410
763.0,view,67,25.34,2411
,purchase,15,5.32,2412
988.0,view,359,346.39,2413
609.0,click,256,175.51,2414
,click,471,7429.734804790786,2415
438.0,click,327,421.57,2416
179.0,purchase,367,473.59,2417
394.0,view,159,30.0,2418
141.0,purchase,230,55.38,2419
172.0,view,143,168.69,2420
386.0,click,251,404.29,2421
428.0,purchase,222,176.95,2422
919.0,purchase,104,224.9,2423
373.0,view,82,170.74,2424
,purchase,173,468.37,2425
394.0,view,77,318.84,2426
838.0,purchase,202,355.82,2427
105.0,purchase,132,5782.105576812427,2428
885.0,click,317,84.4,2429
735.0,purchase,176,104.58,2430
512.0,purchase,189,,2431
22.0,click,258,47.26,2432
959.0,purchase,14,374.56,2433
506.0,unknown_event,401,229.37,2434
601.0,purchase,88,56.81,2435
948.0,click,78,441.86,2436
168.0,view,51,472.48,2437
604.0,click,165,107.79,2438
991.0,purchase,426,351.84,2439
658.0,purchase,326,114.8,2440
651.0,purchase,143,,2441
461.0,view,204,487.06,2442
560.0,click,459,208.81,2443
562.0,unknown_event,134,435.77,2444
154.0,view,79,370.48,2445
242.0,purchase,357,418.45,2446
514.0,view,444,340.69,2447
479.0,view,271,225.82,2448
764.0,purchase,203,250.64,2449
51.0,view,189,375.9,2450
,click,315,208.8,2451
18.0,view,266,157.69,2452
248.0,view,419,188.41,2453
195.0,purchase,320,223.45,2454
340.0,purchase,64,458.92,2455
927.0,purchase,44,292.18,2456
507.0,click,22,431.91,2457
909.0,click,84,342.66,2458
987.0,purchase,439,117.12,2459
167.0,view,18,17.01,2460
695.0,click,328,148.34,2461
904.0,view,332,155.9,2462
748.0,purchase,336,,2463
321.0,view,456,393.27,2464
699.0,purchase,427,121.49,2465
537.0,purchase,342,363.33,2466
909.0,view,483,284.14,2467
161.0,view,171,283.53,2468
104.0,view,172,229.3,2469
,purchase,205,102.33,2470
555.0,view,440,70.08,2471
130.0,click,236,255.22,2472
49.0,purchase,344,364.22,2473
286.0,purchase,230,106.33,2474
,view,315,52.16,2475
184.0,purchase,253,115.86,2476
183.0,purchase,110,62.89,2477
644.0,purchase,262,5.94,2478
919.0,view,238,90.51,2479
151.0,click,227,,2480
520.0,click,456,38.26,2481
969.0,click,372,220.05,2482
33.0,purchase,327,,2483
,purchase,31,245.94,2484
811.0,purchase,481,465.22,2485
733.0,view,70,202.35,2486
398.0,click,472,,2487
555.0,click,320,353.87,2488
32.0,purchase,444,349.96,2489
754.0,purchase,311,55.35,2490
392.0,view,441,150.07,2491
807.0,click,70,325.39,2492
698.0,purchase,21,,2493
262.0,view,426,44.35,2494
588.0,purchase,123,154.92,2495
474.0,purchase,127,378.48,2496
750.0,purchase,243,190.54,2497
713.0,view,121,197.57,2498
126.0,purchase,28,122.62,2499
14.0,click,241,297.9,2500
64.0,click,134,412.02,2501
973.0,view,365,467.89,2502
670.0,click,91,393.86,2503
939.0,view,406,115.96,2504
420.0,view,228,365.97,2505
643.0,purchase,361,348.71,2506
862.0,purchase,431,407.89,2507
193.0,purchase,295,339.52,2508
70.0,view,54,,2509
583.0,view,433,211.28,2510
419.0,purchase,352,16.84,2511
767.0,unknown_event,379,291.29,2512
500.0,purchase,67,491.2,2513
459.0,view,99,463.77,2514
776.0,purchase,272,175.25,2515
286.0,click,72,339.43,2516
141.0,click,129,130.69,2517
544.0,click,362,24.51,2518
300.0,purchase,153,122.96,2519
404.0,click,268,451.26,2520
233.0,click,388,104.61,2521
892.0,view,497,379.02,2522
958.0,purchase,63,,2523
566.0,purchase,268,203.74,2524
638.0,purchase,413,,2525
602.0,view,12,133.95,2526
932.0,click,106,393.87,2527
926.0,view,480,152.75,2528
163.0,purchase,209,422.83,2529
86.0,purchase,49,268.79,2530
507.0,purchase,200,72.92,2531
,purchase,301,160.15,2532
485.0,view,380,387.83,2533
116.0,view,192,416.85,2534
142.0,view,209,435.01,2535
915.0,purchase,337,162.76,2536
447.0,view,458,430.71,2537
415.0,view,185,238.91,2538
255.0,click,496,469.68,2539
751.0,click,422,89.99,2540
653.0,click,172,480.24,2541
10.0,view,249,466.26,2542
831.0,click,197,354.81,2543
86.0,click,286,16.37,2544
669.0,click,413,230.68,2545
831.0,click,80,260.78,2546
323.0,click,403,291.26,2547
75.0,view,50,174.68,2548
851.0,view,444,479.69,2549
351.0,click,23,327.91,2550
716.0,click,200,14.49,2551
603.0,purchase,312,8.09,2552
691.0,click,339,458.19,2553
127.0,click,315,367.07,2554
794.0,view,40,159.79,2555
690.0,view,56,260.53,2556
347.0,purchase,365,10.67,2557
554.0,purchase,418,272.19,2558
142.0,click,491,86.38,2559
928.0,view,229,58.1,2560
674.0,purchase,307,212.31,2561
801.0,purchase,259,443.56,2562
81.0,purchase,447,133.04,2563
970.0,view,325,286.28,2564
534.0,click,372,497.68,2565
462.0,click,382,202.8,2566
916.0,purchase,53,294.71,2567
492.0,view,485,110.0,2568
924.0,click,201,128.27,2569
101.0,purchase,45,315.28,2570
254.0,purchase,318,203.03,2571
222.0,purchase,137,39.84,2572
124.0,click,350,74.79,2573
8.0,purchase,103,425.1,2574
949.0,purchase,110,351.89,2575
874.0,purchase,409,59.51,2576
563.0,click,254,119.9,2577
417.0,view,370,128.6,2578
792.0,view,21,341.47,2579
754.0,purchase,77,59.77,2580
525.0,click,285,102.63,2581
285.0,purchase,67,125.79,2582
866.0,view,417,76.36,2583
717.0,purchase,147,326.34,2584
822.0,purchase,421,487.19,2585
515.0,click,255,105.72,2586
771.0,click,305,470.83,2587
209.0,purchase,138,8213.454025752675,2588
989.0,purchase,57,5072.519767742275,2589
586.0,purchase,109,338.0,2590
906.0,purchase,433,269.86,2591
506.0,purchase,273,223.84,2592
681.0,view,176,368.48,2593
508.0,click,418,260.78,2594
702.0,click,88,343.59,2595
,view,447,372.29,2596
370.0,purchase,43,187.17,2597
248.0,click,125,446.92,2598
210.0,click,244,121.57,2599
860.0,view,102,193.25,2600
63.0,click,201,67.26,2601
244.0,click,38,245.59,2602
387.0,view,241,207.39,2603
713.0,view,362,70.19,2604
,view,230,42.12,2605
606.0,view,332,348.53,2606
868.0,purchase,483,321.57,2607
852.0,view,10,461.57,2608
272.0,click,203,207.54,2609
141.0,view,23,198.18,2610
,click,168,425.65,2611
925.0,click,266,276.89,2612
651.0,view,67,421.09,2613
,purchase,323,189.18,2614
689.0,view,281,163.82,2615
417.0,view,290,403.42,2616
718.0,click,189,296.14,2617
832.0,click,233,219.19,2618
754.0,purchase,139,493.55,2619
174.0,click,355,346.47,2620
675.0,click,407,248.64,2621
,purchase,198,190.89,2622
762.0,unknown_event,310,337.18,2623
877.0,view,241,447.63,2624
592.0,view,203,480.13,2625
984.0,purchase,354,2300.1761406572714,2626
275.0,click,133,124.39,2627
293.0,view,335,363.49,2628
762.0,click,123,306.94,2629
,purchase,143,306.71,2630
379.0,view,280,216.31,2631
,purchase,68,218.54,2632
721.0,view,43,431.85,2633
575.0,view,292,70.36,2634
969.0,view,255,100.55,2635
534.0,view,180,327.86,2636
301.0,purchase,48,216.13,2637
808.0,purchase,31,287.97,2638
71.0,click,498,15.18,2639
572.0,purchase,444,57.4,2640
571.0,purchase,93,383.3,2641
,view,14,353.7,2642
6.0,purchase,273,479.48,2643
560.0,view,422,199.58,2644
,view,238,95.15,2645
585.0,view,26,356.57,2646
369.0,purchase,10,143.11,2647
964.0,purchase,158,167.82,2648
,purchase,134,45.85,2649
860.0,click,180,85.69,2650
281.0,view,331,264.76,2651
210.0,purchase,234,170.17,2652
365.0,click,195,310.91,2653
525.0,click,80,,2654
402.0,click,432,101.19,2655
979.0,click,60,247.17,2656
124.0,purchase,152,395.23,2657
713.0,purchase,444,141.35,2658
995.0,click,170,129.61,2659
684.0,click,150,36.75,2660
830.0,view,358,117.92,2661
436.0,click,128,173.74,2662
825.0,click,465,413.92,2663
949.0,purchase,322,317.18,2664
647.0,view,58,337.77,2665
223.0,click,273,366.44,2666
51.0,view,78,480.63,2667
692.0,click,15,,2668
109.0,purchase,243,34.79,2669
825.0,click,51,260.07,2670
544.0,click,301,216.97,2671
508.0,view,255,261.24,2672
177.0,click,336,431.56,2673
427.0,click,382,388.83,2674
268.0,view,79,100.23,2675
553.0,purchase,249,36.12,2676
46.0,click,81,462.04,2677
833.0,purchase,80,312.98,2678
832.0,purchase,129,230.93,2679
533.0,purchase,393,,2680
697.0,view,149,20.37,2681
439.0,view,234,332.22,2682
148.0,view,498,347.73,2683
476.0,view,11,212.67,2684
,view,473,300.94,2685
42.0,click,115,,2686
615.0,view,280,249.56,2687
124.0,view,54,21.5,2688
929.0,click,326,474.7,2689
994.0,view,200,483.73,2690
668.0,unknown_event,280,389.97,2691
405.0,click,62,354.75,2692
295.0,click,484,,2693
44.0,purchase,474,489.21,2694
946.0,purchase,34,55.9,2695
93.0,purchase,245,126.08,2696
8.0,view,257,322.39,2697
341.0,purchase,309,417.62,2698
510.0,purchase,428,479.49,2699
,view,477,468.36,2700
780.0,purchase,408,199.03,2701
628.0,click,459,20.09,2702
657.0,purchase,42,,2703
371.0,purchase,221,454.77,2704
569.0,purchase,396,257.09,2705
550.0,click,309,179.23,2706
197.0,click,22,446.59,2707
129.0,click,221,329.17,2708
818.0,purchase,20,263.96,2709
400.0,click,471,202.89,2710
732.0,purchase,58,193.47,2711
758.0,click,265,252.16,2712
713.0,view,247,237.02,2713
750.0,click,233,443.9,2714
510.0,click,332,397.79,2715
89.0,purchase,448,52.5,2716
654.0,click,63,252.38,2717
466.0,purchase,364,126.38,2718
804.0,purchase,59,224.52,2719
727.0,click,491,107.61,2720
131.0,view,190,426.27,2721
207.0,view,488,268.79,2722
876.0,purchase,362,159.09,2723
761.0,purchase,179,400.39,2724
833.0,purchase,404,194.65,2725
812.0,click,57,214.22,2726
287.0,view,372,135.42,2727
803.0,view,369,226.55,2728
992.0,purchase,466,158.22,2729
103.0,click,148,-368.39,2730
944.0,click,17,184.15,2731
784.0,click,58,414.59,2732
200.0,click,408,114.87,2733
376.0,purchase,98,290.78,2734
365.0,purchase,99,317.29,2735
892.0,purchase,133,154.28,2736
284.0,view,407,434.8,2737
629.0,click,106,433.22,2738
652.0,click,282,360.38,2739
25.0,click,273,56.2,2740
,view,160,154.5,2741
413.0,click,362,181.66,2742
634.0,view,85,363.48,2743
668.0,view,19,114.92,2744
216.0,click,405,188.02,2745
148.0,purchase,389,265.64,2746
601.0,purchase,341,,2747
646.0,view,447,,2748
428.0,purchase,220,476.99,2749
43.0,purchase,52,116.28,2750
14.0,view,141,449.35,2751
951.0,purchase,262,303.44,2752
320.0,click,339,144.13,2753
798.0,view,26,388.31,2754
387.0,purchase,125,156.02,2755
343.0,view,458,26.92,2756
173.0,click,348,102.1,2757
,view,134,325.8,2758
132.0,view,391,238.3,2759
805.0,click,496,217.45,2760
150.0,purchase,258,455.68,2761
953.0,click,116,109.53,2762
589.0,click,16,338.62,2763
374.0,view,141,86.2,2764
229.0,click,67,396.02,2765
,click,366,485.98,2766
,purchase,11,169.54,2767
292.0,purchase,176,300.39,2768
939.0,click,113,182.2,2769
182.0,view,439,468.0,2770
545.0,purchase,267,-38.22,2771
994.0,click,455,19.63,2772
96.0,purchase,100,263.91,2773
94.0,purchase,297,173.61,2774
618.0,view,474,42.66,2775
704.0,click,332,152.66,2776
642.0,view,122,275.95,2777
615.0,view,355,313.71,2778
208.0,purchase,391,253.71,2779
40.0,purchase,155,421.19,2780
976.0,purchase,327,231.57,2781
821.0,view,472,229.05,2782
331.0,purchase,225,79.47,2783
65.0,click,253,112.23,2784
270.0,purchase,119,413.54,2785
961.0,purchase,246,338.04,2786
42.0,click,389,169.51,2787
856.0,view,68,96.85,2788
605.0,view,434,356.48,2789
173.0,purchase,443,113.57,2790
885.0,purchase,254,203.11,2791
475.0,click,35,341.08,2792
139.0,click,78,100.58,2793
342.0,view,473,355.3,2794
142.0,view,347,110.33,2795
552.0,purchase,79,201.39,2796
501.0,purchase,208,210.1,2797
625.0,click,365,134.02,2798
992.0,click,370,,2799
287.0,purchase,459,127.6,2800
,view,95,174.71,2801
23.0,view,149,480.96,2802
345.0,click,148,410.04,2803
631.0,click,45,,2804
550.0,click,167,156.11,2805
536.0,click,495,450.21,2806
523.0,view,195,446.51,2807
325.0,purchase,60,453.23,2808
328.0,purchase,241,,2809
375.0,click,150,-370.87,2810
113.0,purchase,254,368.14,2811
220.0,click,118,114.57,2812
552.0,click,133,486.88,2813
369.0,view,352,332.33,2814
60.0,view,389,411.32,2815
215.0,view,105,31.28,2816
651.0,view,485,413.92,2817
190.0,purchase,342,487.03,2818
989.0,view,472,408.11,2819
575.0,purchase,126,225.63,2820
688.0,click,222,330.76,2821
865.0,purchase,82,349.99,2822
713.0,view,42,356.5,2823
577.0,view,26,331.7,2824
388.0,click,91,458.33,2825
502.0,view,15,119.55,2826
896.0,click,92,140.98,2827
4.0,purchase,328,1493.0232766829395,2828
140.0,purchase,473,,2829
199.0,purchase,77,31.73,2830
31.0,view,217,266.9,2831
603.0,view,237,4716.437557984166,2832
319.0,purchase,273,331.58,2833
688.0,click,391,198.96,2834
,click,455,81.43,2835
213.0,purchase,382,17.95,2836
690.0,click,478,8.41,2837
623.0,purchase,47,67.85,2838
,view,304,88.04,2839
339.0,purchase,116,374.89,2840
666.0,view,489,473.2,2841
748.0,view,39,71.61,2842
617.0,view,75,385.18,2843
187.0,click,57,317.89,2844
173.0,click,298,59.14,2845
747.0,view,416,51.7,2846
141.0,purchase,374,479.28,2847
822.0,purchase,397,294.11,2848
131.0,click,469,411.65,2849
46.0,view,80,139.9,2850
964.0,click,485,202.67,2851
,view,482,224.95,2852
16.0,click,301,61.9,2853
912.0,click,365,179.21,2854
972.0,purchase,185,254.86,2855
184.0,purchase,77,379.64,2856
404.0,purchase,96,472.94,2857
764.0,click,74,398.99,2858
588.0,click,465,130.13,2859
100.0,view,465,122.14,2860
186.0,purchase,21,200.49,2861
822.0,click,173,442.12,2862
391.0,click,284,201.24,2863
235.0,click,287,259.28,2864
419.0,purchase,260,58.59,2865
836.0,purchase,450,443.53,2866
892.0,view,290,191.83,2867
379.0,view,92,493.58,2868
81.0,purchase,329,316.16,2869
546.0,view,220,125.55,2870
904.0,purchase,59,8.1,2871
907.0,view,45,105.42,2872
423.0,view,82,29.54,2873
918.0,click,348,281.26,2874
981.0,click,36,,2875
760.0,purchase,40,478.58,2876
901.0,view,84,468.23,2877
624.0,view,71,1432.3923355794238,2878
121.0,view,30,483.83,2879
152.0,view,497,444.09,2880
58.0,click,288,203.82,2881
839.0,view,35,370.65,2882
43.0,view,176,208.78,2883
731.0,view,446,70.14,2884
178.0,purchase,429,156.23,2885
598.0,view,159,456.92,2886
469.0,purchase,271,123.26,2887
735.0,click,355,230.32,2888
327.0,click,334,413.77,2889
963.0,purchase,219,201.84,2890
,click,401,,2891
96.0,view,481,408.03,2892
85.0,click,53,155.92,2893
219.0,view,367,11.87,2894
695.0,view,193,338.88,2895
242.0,view,128,487.57,2896
445.0,click,264,255.9,2897
949.0,view,93,125.7,2898
133.0,view,357,397.94,2899
488.0,view,274,191.02,2900
273.0,click,37,216.74,2901
613.0,purchase,276,,2902
364.0,view,457,354.74,2903
981.0,view,208,424.35,2904
833.0,view,428,5791.965243372948,2905
667.0,view,239,345.01,2906
651.0,click,371,335.66,2907
116.0,purchase,13,176.68,2908
649.0,click,22,207.71,2909
39.0,view,472,147.45,2910
,purchase,30,432.43,2911
8.0,click,278,414.46,2912
134.0,purchase,288,92.66,2913
875.0,click,215,421.28,2914
123.0,purchase,250,333.94,2915
,purchase,311,145.76,2916
67.0,click,230,,2917
591.0,click,148,395.13,2918
373.0,view,329,427.82,2919
105.0,purchase,376,245.16,2920
938.0,view,152,396.12,2921
678.0,view,44,249.31,2922
42.0,view,230,145.46,2923
481.0,click,382,,2924
273.0,click,209,212.77,2925
338.0,click,238,207.53,2926
216.0,view,478,170.62,2927
348.0,click,232,9.91,2928
874.0,purchase,479,97.17,2929
533.0,view,308,19.7,2930
753.0,click,385,171.95,2931
138.0,view,369,359.52,2932
922.0,purchase,476,75.74,2933
,view,459,133.62,2934
448.0,click,39,,2935
311.0,view,39,325.59,2936
602.0,purchase,295,80.19,2937
143.0,click,286,475.41,2938
